-1.383022449870097241150498e-1	2.713774249413039779455939e-1
-4.149888241210786845769291e-1	2.329947860626780466505551e-1
-6.919223058100445772682193e-1	1.716858423490837020007199e-1
-9.692694230711780167435415e-1	1.084983493061868406330207e-1
-1.247200156943117940693565	5.873998196409942454968617e-2
-1.525889140209863662948970	2.720312895368891845383354e-2
-1.805517171465544918908774	1.075604050987913704946467e-2
-2.086272879881762020832563	3.622586978534458760667954e-3
-2.368354588632401404111511	1.036329099507577663456693e-3
-2.651972435430635011005458	2.509838985130624860823502e-4
-2.937350823004621809685339	5.125929135786274660821669e-5
-3.224731291992035725848171	8.788499230850359181443633e-6
-3.514375935740906211539951	1.258340251031184576157783e-6
-3.806571513945360461165972	1.495532936727247061102391e-7
-4.101634474566656714970981	1.465125316476109354926553e-8
-4.399917168228137647767933	1.173616742321549343542451e-9
-4.701815647407499816097538	7.615217250145451353314936e-11
-5.007779602198768196443703	3.959177766947723927236259e-12
-5.318325224633270857323650	1.628340730709720362084230e-13
-5.634052164349972147249920	5.218623726590847522957562e-15
-5.955666326799486045344567	1.280093391322438041639503e-16
-6.284011228774828235418093	2.351884710675819116957565e-18
-6.620112262636027379036660	3.152254566503781416121190e-20
-6.965241120551107529242642	2.982862784279851154478560e-22
-7.321013032780949201189569	1.911706883300642829958367e-24
-7.689540164040496828447804	7.861797788925910369099620e-27
-8.073687285010225225858791	1.929103595464966850301878e-29
-8.477529083379863090564166	2.549660899112999256604646e-32
-8.907249099964769757295973	1.557390624629763802309262e-35
-9.373159549646721162545652	3.421138011255740504327060e-39
-9.895286586829539021204461	1.679747990108159218666209e-43
-10.52612316796054588332683	5.535706535856942820575202e-49
1.383022449870097241150498e-1	2.713774249413039779455939e-1
4.149888241210786845769291e-1	2.329947860626780466505551e-1
6.919223058100445772682193e-1	1.716858423490837020007199e-1
9.692694230711780167435415e-1	1.084983493061868406330207e-1
1.247200156943117940693565	5.873998196409942454968617e-2
1.525889140209863662948970	2.720312895368891845383354e-2
1.805517171465544918908774	1.075604050987913704946467e-2
2.086272879881762020832563	3.622586978534458760667954e-3
2.368354588632401404111511	1.036329099507577663456693e-3
2.651972435430635011005458	2.509838985130624860823502e-4
2.937350823004621809685339	5.125929135786274660821669e-5
3.224731291992035725848171	8.788499230850359181443633e-6
3.514375935740906211539951	1.258340251031184576157783e-6
3.806571513945360461165972	1.495532936727247061102391e-7
4.101634474566656714970981	1.465125316476109354926553e-8
4.399917168228137647767933	1.173616742321549343542451e-9
4.701815647407499816097538	7.615217250145451353314936e-11
5.007779602198768196443703	3.959177766947723927236259e-12
5.318325224633270857323650	1.628340730709720362084230e-13
5.634052164349972147249920	5.218623726590847522957562e-15
5.955666326799486045344567	1.280093391322438041639503e-16
6.284011228774828235418093	2.351884710675819116957565e-18
6.620112262636027379036660	3.152254566503781416121190e-20
6.965241120551107529242642	2.982862784279851154478560e-22
7.321013032780949201189569	1.911706883300642829958367e-24
7.689540164040496828447804	7.861797788925910369099620e-27
8.073687285010225225858791	1.929103595464966850301878e-29
8.477529083379863090564166	2.549660899112999256604646e-32
8.907249099964769757295973	1.557390624629763802309262e-35
9.373159549646721162545652	3.421138011255740504327060e-39
9.895286586829539021204461	1.679747990108159218666209e-43
10.52612316796054588332683	5.535706535856942820575202e-49
